field1,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTimeTotalDelay,isOld,SeriousDlqin2yrs.1,confidence,0 probability,1 probability,my_predict,confusion
1174,1,0.9999999,71,1,0.313816494,2800,2,0,1,1,0,2,True,0,0.60096,0.65096,0.34904,1,TP
1184,0,0.281812558,79,1,0.304637654,10500,16,0,2,0,1,1,True,0,0.9034399999999999,0.9318700000000001,0.06813,0,TN
1193,0,0.963614554,46,0,0.224283305,3557,5,1,1,0,3,1,False,0,0.58129,0.64393,0.35607,1,FP
1198,0,0.9999999,50,0,0.914857386,2348,5,0,1,0,0,0,False,0,0.90571,0.92475,0.07525,0,TN
1202,0,0.0,48,0,4212.0,0,6,0,3,0,0,0,False,0,0.95801,0.97119,0.028810000000000002,0,TN
1211,0,0.0,53,0,0.0,3000,2,0,0,0,1,0,False,0,0.9768600000000001,0.98503,0.014969999999999999,0,TN
1216,0,0.00077776,74,0,0.209539523,13333,6,0,3,0,0,0,True,0,0.9835200000000001,0.9895200000000001,0.01048,0,TN
1217,0,0.51835032,73,0,0.685146095,9000,13,0,2,0,0,0,True,0,0.9599700000000001,0.9734799999999999,0.02652,0,TN
1220,0,0.142122933,54,0,2859.0,0,18,0,3,0,1,0,False,0,0.9649200000000001,0.9751200000000001,0.02489,0,TN
1224,0,0.9999999,27,0,0.014697237,1700,0,0,0,0,1,0,False,0,0.8707799999999999,0.8962600000000001,0.10374000000000001,0,TN
1230,0,0.507497501,68,0,0.012468828,3608,3,0,0,0,0,0,False,0,0.9699700000000001,0.98056,0.01944,0,TN
1232,1,0.9999999,60,1,0.540617473,4566,2,0,1,1,0,2,False,0,0.55499,0.61758,0.38242,1,TP
1244,0,0.007749806,60,0,0.220213749,7578,8,0,1,0,0,0,False,0,0.9926799999999999,0.9953799999999999,0.00462,0,TN
1250,0,0.9999999,65,1,0.061422414,5567,1,0,0,0,0,1,False,0,0.82606,0.8678,0.1322,0,TN
1264,0,0.414618818,70,0,4681.0,0,21,0,2,0,0,0,False,0,0.9475100000000001,0.9642200000000001,0.03578,0,TN
1272,0,0.11327535,54,0,695.0,0,5,0,1,0,1,0,False,0,0.98514,0.9908100000000001,0.00919,0,TN
1281,0,0.036422035,30,0,1756.0,1,10,0,2,0,0,0,False,0,0.9626,0.97472,0.02528,0,TN
1299,0,0.7962785840000001,44,0,2518.0,0,6,5,1,2,4,7,False,1,0.62983,0.33388,0.6661199999999999,1,FP
1302,0,0.176443529,67,0,0.182522829,9417,15,0,2,0,0,0,False,0,0.98151,0.9878899999999999,0.01211,0,TN
1304,0,0.06769731,75,0,0.082053743,2083,11,0,0,0,0,0,True,0,0.99369,0.9958799999999999,0.00412,0,TN
1306,0,0.070324183,39,0,0.35142638299999995,10445,12,0,1,0,4,0,False,0,0.98051,0.98641,0.013590000000000001,0,TN
1308,0,0.007868766,63,0,1448.0,0,6,0,1,0,0,0,False,0,0.99223,0.9951,0.0049,0,TN
1317,0,0.07303712700000001,49,0,0.249922094,6417,8,0,2,0,0,0,False,0,0.97909,0.9858600000000001,0.01414,0,TN
1323,0,0.122020904,59,0,153.0,0,9,0,0,0,0,0,False,0,0.9803799999999999,0.9869600000000001,0.013040000000000001,0,TN
1325,0,0.195256512,48,0,0.484398217,5383,20,0,3,0,0,0,False,0,0.9350700000000001,0.95032,0.04968,0,TN
1326,0,0.8465748809999999,45,0,0.158640227,6000,5,0,0,0,2,0,False,0,0.91281,0.93406,0.06594,0,TN
1330,0,0.0,59,0,1486.0,0,4,0,1,0,2,0,False,0,0.99166,0.9944700000000001,0.005529999999999999,0,TN
1340,1,0.409985282,69,1,0.279980823,14600,15,0,2,0,0,1,False,0,0.91528,0.9342,0.06581000000000001,0,FN
1346,0,0.0,39,0,0.055915527,4166,5,0,0,0,0,0,False,0,0.96799,0.9786299999999999,0.02137,0,TN
1349,0,0.036934189,56,0,0.287934952,8362,8,0,1,0,2,0,False,0,0.98316,0.9896299999999999,0.01037,0,TN
1354,0,0.0,43,0,3278.0,0,7,0,3,0,0,0,False,0,0.94785,0.96311,0.03689,0,TN
1355,0,0.017509173,59,0,0.365119461,9500,8,0,2,0,0,0,False,0,0.99154,0.99464,0.00536,0,TN
1360,0,0.525349959,44,0,0.265853034,11716,8,0,2,0,1,0,False,0,0.9554799999999999,0.96985,0.03015,0,TN
1366,0,0.0,46,0,0.014388489,833,5,0,0,0,0,0,False,0,0.97204,0.98196,0.01804,0,TN
1373,0,0.032924722000000003,65,0,1.034372502,1250,21,0,1,0,0,0,False,0,0.9687899999999999,0.9793,0.0207,0,TN
1376,0,0.443944541,65,1,0.6625451920000001,13829,19,0,3,0,1,1,False,0,0.89785,0.9198799999999999,0.08012000000000001,0,TN
1391,0,0.030053276,58,0,937.0,0,5,0,1,0,0,0,False,0,0.9909600000000001,0.9942,0.0058,0,TN
1394,0,0.006489024,67,0,0.099890231,12753,5,0,1,0,1,0,False,0,0.9944,0.9965799999999999,0.0034200000000000003,0,TN
1411,0,0.103318532,84,0,0.278180455,4000,12,0,0,0,0,0,True,0,0.98826,0.9922799999999999,0.00772,0,TN
1415,0,0.028907777000000006,41,0,0.7685208920000001,3900,6,0,2,0,1,0,False,0,0.96547,0.9763200000000001,0.02367,0,TN
1426,0,1.089825848,60,1,0.63353639,3118,7,0,1,0,0,1,False,0,0.64941,0.7013699999999999,0.29863,1,FP
1427,0,0.199666147,49,1,0.6845681309999999,10743,15,0,4,0,2,1,False,0,0.89481,0.9207299999999999,0.07927000000000001,0,TN
1435,0,0.0,53,0,1635.0,0,6,0,1,0,2,0,False,0,0.9835,0.9888899999999999,0.01111,0,TN
1436,0,0.055606878,65,0,2965.0,0,5,0,1,0,1,0,False,0,0.9902799999999999,0.9941200000000001,0.00588,0,TN
1437,0,0.380440179,58,0,0.321542384,6275,9,0,1,0,0,0,False,0,0.96221,0.9754,0.02461,0,TN
1441,0,0.971002416,46,0,0.498110831,1587,3,2,0,1,0,3,False,1,0.45433999999999997,0.47985,0.52015,1,FP
1455,0,0.822094232,76,0,325.0,0,6,0,0,0,0,0,True,0,0.9527700000000001,0.9658,0.0342,0,TN
1458,0,0.6731895440000001,35,0,0.424098921,3800,5,0,1,0,0,0,False,0,0.9013100000000001,0.92575,0.07425,0,TN
1461,0,0.55613391,36,0,0.151914167,4100,4,0,0,0,0,0,False,0,0.9179700000000001,0.9477200000000001,0.05227999999999999,0,TN
1463,0,0.212957409,61,0,0.49910018,5000,4,0,2,0,0,0,False,0,0.98988,0.99446,0.00554,0,TN
1470,0,0.040857428,51,0,0.385322935,5000,9,0,1,0,0,0,False,0,0.98015,0.98614,0.013859999999999999,0,TN
1475,0,0.275748654,62,0,1348.0,0,7,0,1,0,0,0,False,0,0.9873700000000001,0.99311,0.00689,0,TN
1479,0,0.216826619,56,1,0.854103343,3618,16,0,3,0,2,1,False,0,0.9128700000000001,0.93143,0.06857,0,TN
1480,0,0.205031355,39,0,0.6028403529999999,4083,10,0,2,0,2,0,False,0,0.95657,0.9704,0.0296,0,TN
1482,0,0.555938038,53,0,0.451816271,3330,10,0,0,0,0,0,False,0,0.91737,0.9426899999999999,0.05731,0,TN
1490,0,0.030141422,52,0,0.090074333,2286,6,0,0,0,0,0,False,0,0.97325,0.98129,0.01871,0,TN
1492,0,0.4433792070000001,42,0,1.412587413,1000,8,0,0,0,0,0,False,0,0.9349200000000001,0.9593299999999999,0.04067,0,TN
1493,0,0.198454901,51,0,0.246160694,4492,7,0,1,0,2,0,False,0,0.98106,0.9923,0.0077,0,TN
1499,0,0.9999999,47,0,2174.0,0,1,0,1,0,0,0,False,0,0.89233,0.9116799999999999,0.08832000000000001,0,TN
1501,0,0.128842063,37,0,0.44555542,8200,10,0,2,0,2,0,False,0,0.9703799999999999,0.97875,0.02125,0,TN
1507,0,0.005971329,54,0,0.280197575,4453,13,0,1,0,2,0,False,0,0.9833799999999999,0.98856,0.01144,0,TN
1512,1,0.9999999,42,0,31.0,0,0,2,0,0,0,2,False,0,0.65923,0.7024,0.2976,1,TP
1513,0,0.386691448,41,3,0.276689324,2500,14,0,0,0,0,3,False,0,0.77796,0.80511,0.1949,0,TN
1515,0,0.689770077,34,0,0.308230874,5855,5,0,2,1,0,1,False,0,0.7400100000000001,0.77803,0.22196999999999997,0,TN
1524,0,0.072494634,74,0,0.523546435,3800,9,0,2,0,0,0,True,0,0.99369,0.9958799999999999,0.00412,0,TN
1525,0,0.072093448,63,1,0.673983917,4600,17,0,1,0,1,1,False,0,0.92979,0.9465100000000001,0.053489999999999996,0,TN
1528,0,0.457431884,42,1,0.700270556,8500,17,0,3,0,2,1,False,0,0.87656,0.90089,0.09911,0,TN
1531,0,0.032438862,86,0,0.141974187,5500,14,0,1,0,0,0,True,0,0.98482,0.99111,0.00889,0,TN
1535,0,0.019139302,43,0,8.007968127,250,11,0,1,0,2,0,False,0,0.9690200000000001,0.9803299999999999,0.01967,0,TN
1539,0,0.955236854,63,0,65.0,0,1,0,0,0,2,0,False,0,0.91604,0.93561,0.06439,0,TN
1547,0,0.135407518,61,0,0.34365384600000004,5199,12,0,1,0,0,0,False,0,0.98215,0.99025,0.00975,0,TN
1561,0,0.933834167,57,2,6696.0,0,8,0,2,0,0,2,False,0,0.7008800000000001,0.7479,0.2521,0,TN
1562,0,0.041826362,58,0,2707.0,0,4,0,1,0,2,0,False,0,0.99145,0.99445,0.00555,0,TN
1575,0,0.952798882,54,0,0.558740602,6383,10,0,1,0,1,0,False,0,0.8953200000000001,0.92107,0.07893,0,TN
1577,0,0.655147395,46,0,0.378128675,5952,6,0,1,0,3,0,False,0,0.9329700000000001,0.94844,0.05156,0,TN
1588,0,0.380480301,68,0,0.051771117,2568,2,0,0,0,3,0,False,0,0.9627100000000001,0.9764200000000001,0.02358,0,TN
1590,0,0.68012303,48,0,245.0,0,4,0,0,0,0,0,False,0,0.92265,0.9433299999999999,0.056670000000000005,0,TN
1592,0,0.273435385,48,0,0.218109655,10833,10,0,1,0,0,0,False,0,0.98155,0.98895,0.01105,0,TN
1598,0,0.54691406,67,0,2969.0,0,6,0,2,0,0,0,False,0,0.97239,0.9840899999999999,0.01591,0,TN
1599,0,0.13224903300000002,49,0,29.0,0,2,0,0,0,0,0,False,0,0.98308,0.9895700000000001,0.01043,0,TN
1609,0,0.918342055,33,0,0.270289344,2833,4,1,0,2,0,3,False,0,0.48954,0.61133,0.38866999999999996,1,FP
1612,0,0.016128599,60,0,1812.0,0,8,0,1,1,0,1,False,0,0.90969,0.93504,0.06496,0,TN
1630,0,0.621007856,64,0,0.310222339,7600,14,1,2,0,1,1,False,0,0.71519,0.7619,0.2381,0,TN
1633,0,0.498488961,39,0,0.286938021,17860,13,0,1,0,0,0,False,0,0.95125,0.96598,0.03402,0,TN
1637,0,0.045759314,41,0,0.409914601,4800,17,0,2,0,2,0,False,0,0.96724,0.97646,0.023540000000000002,0,TN
1644,0,0.010893096,71,0,0.194158076,4073,8,1,0,0,0,1,True,0,0.83673,0.8602799999999999,0.13972,0,TN
1661,0,0.026621989,62,0,0.290083632,4184,8,0,1,0,2,0,False,0,0.9834799999999999,0.98851,0.011479999999999999,0,TN
1663,1,0.9999999,50,1,1305.0,0,2,0,1,0,0,1,False,0,0.80892,0.83696,0.16304000000000002,0,FN
1665,0,0.99200034,57,0,0.5551112220000001,4000,8,0,1,0,0,0,False,0,0.91994,0.93826,0.061739999999999996,0,TN
1684,0,0.071129391,80,0,0.093687518,3500,6,0,0,0,0,0,True,0,0.99523,0.997,0.003,0,TN
1688,0,0.425597312,43,0,0.302766085,3325,4,0,1,1,0,1,False,0,0.8640000000000001,0.88866,0.11134000000000001,0,TN
1689,0,0.08745277900000001,71,0,1959.0,0,11,0,1,0,2,0,True,0,0.98825,0.99471,0.0052899999999999996,0,TN
1694,0,0.195056302,73,0,1529.0,0,10,0,1,0,2,0,True,0,0.9819700000000001,0.98939,0.01061,0,TN
1700,0,0.24664436,45,0,0.10996858,3500,5,0,0,0,1,0,False,0,0.9829200000000001,0.99034,0.00966,0,TN
1706,0,0.043255885,33,1,0.009998276,5800,7,0,0,0,0,1,False,0,0.9569,0.9693200000000001,0.030680000000000002,0,TN
1712,0,0.982431974,59,5,0.664255618,14239,13,0,2,1,2,6,False,0,0.53584,0.63694,0.36306,1,FP
1713,0,0.018265099,55,0,0.012643379,7671,6,0,1,0,0,0,False,0,0.99245,0.99521,0.00479,0,TN
1714,1,0.9999999,52,0,0.237812128,6727,2,4,0,1,1,5,False,1,0.52675,0.42248,0.57752,1,TP
1719,0,0.000349991,73,0,681.0,0,6,0,1,0,0,0,True,0,0.99079,0.99424,0.00576,0,TN
1727,0,0.982403519,57,0,2357.0,0,8,0,1,1,0,1,False,0,0.55887,0.62245,0.37755,1,FP
1729,0,0.258431665,70,0,4045.0,0,8,0,1,0,1,0,False,0,0.98641,0.9929,0.0071,0,TN
1736,0,0.295740852,47,0,0.178619035,3750,3,0,0,0,2,0,False,0,0.97139,0.98249,0.017509999999999998,0,TN
1738,0,0.339794165,59,0,3115.0,0,19,0,1,0,0,0,False,0,0.95084,0.9661,0.0339,0,TN
1739,0,0.318112126,60,0,0.020152792,7591,2,0,0,0,0,0,False,0,0.96788,0.97977,0.02023,0,TN
1743,0,0.510087113,61,0,0.198656111,15030,6,0,1,0,1,0,False,0,0.97964,0.9883,0.0117,0,TN
1744,0,0.039753447,66,0,0.243919633,2836,15,0,0,0,0,0,False,0,0.9801799999999999,0.98603,0.013969999999999998,0,TN
1747,0,0.142398,57,0,0.264079508,4225,6,0,1,0,0,0,False,0,0.9888600000000001,0.99331,0.006690000000000001,0,TN
1750,0,0.132962653,61,0,0.371699564,3900,10,0,1,0,3,0,False,0,0.9834200000000001,0.9913299999999999,0.00867,0,TN
1761,0,0.056476222,59,0,3612.0,0,7,0,2,0,0,0,False,0,0.9918,0.9952,0.0048,0,TN
1768,0,1.624465065,61,0,0.432814229,11750,12,0,1,0,1,0,False,0,0.8803700000000001,0.9224899999999999,0.07751,0,TN
1779,0,0.017699115,78,0,10.0,0,1,0,0,0,0,0,True,0,0.996,0.9977299999999999,0.00227,0,TN
1782,0,0.059627208,63,0,639.0,0,6,0,0,0,1,0,False,0,0.98988,0.99361,0.00639,0,TN
1784,0,0.162218632,49,0,0.459160129,4333,9,0,2,0,1,0,False,0,0.96244,0.97514,0.02487,0,TN
1789,0,0.047724174,66,0,0.75812094,2000,11,0,1,0,1,0,False,0,0.9829600000000001,0.9883799999999999,0.01162,0,TN
1794,0,0.267703359,49,0,0.021265054,9216,4,0,0,0,1,0,False,0,0.9704200000000001,0.98319,0.01681,0,TN
1800,0,0.098515058,72,0,1189.0,0,4,0,1,0,0,0,True,0,0.996,0.9977299999999999,0.00227,0,TN
1805,0,0.086672375,79,0,0.134648714,7500,15,0,0,0,0,0,True,0,0.98908,0.99319,0.006809999999999999,0,TN
1810,0,0.059112597,59,0,1743.0,0,3,0,1,0,0,0,False,0,0.99275,0.99579,0.00421,0,TN
1812,0,0.042970201,40,0,45.0,0,6,0,0,0,0,0,False,0,0.96496,0.97635,0.02365,0,TN
1813,0,0.026599391,62,0,0.074071225,13000,9,0,1,0,1,0,False,0,0.99213,0.99497,0.00503,0,TN
1837,0,0.9999999,42,0,0.082983403,5000,1,1,0,0,2,1,False,0,0.65458,0.70001,0.29999000000000003,1,FP
1839,1,0.924601885,43,1,0.367097806,6880,4,0,0,0,1,1,False,0,0.79397,0.82283,0.17717,0,FN
1840,0,0.25051860000000004,77,0,0.363636364,4300,24,0,0,0,0,0,True,0,0.97544,0.98336,0.016640000000000002,0,TN
1851,0,0.9999999,32,0,0.096394145,2800,1,0,0,0,1,0,False,0,0.81689,0.84725,0.15275,0,TN
1856,0,0.180280146,47,0,0.02849715,10000,4,0,0,0,5,0,False,0,0.98795,0.9944200000000001,0.00558,0,TN
1858,0,1.209302326,49,0,10.0,0,1,0,0,0,0,0,False,0,0.7901,0.8296399999999999,0.17035999999999998,0,TN
1877,0,0.508254824,47,0,0.58369593,7813,9,0,1,0,1,0,False,0,0.93991,0.95785,0.04216,0,TN
1879,0,0.280334483,34,0,0.558411882,3500,10,0,1,0,0,0,False,0,0.9627,0.97435,0.02565,0,TN
1880,0,0.014083737,67,0,0.129409265,4705,7,0,1,0,0,0,False,0,0.98906,0.9934299999999999,0.00657,0,TN
1881,0,0.508008865,49,1,0.360940809,8970,10,0,2,0,4,1,False,0,0.8512200000000001,0.88244,0.11756,0,TN
1886,0,0.010646433,32,0,0.0008309789999999999,6016,8,0,0,0,2,0,False,0,0.97036,0.97969,0.020309999999999998,0,TN
1893,0,0.081071193,44,0,0.332041747,16000,9,0,4,0,3,0,False,0,0.9670799999999999,0.9767299999999999,0.02327,0,TN
1899,0,0.049889802,44,1,2549.0,0,6,0,1,0,0,1,False,0,0.9609200000000001,0.97565,0.02435,0,TN
1900,0,0.5565919810000001,45,0,1.409716125,6833,22,0,8,0,0,0,False,0,0.65112,0.7379899999999999,0.26200999999999997,0,TN
1902,0,0.906381727,50,0,5317.0,0,16,0,2,0,2,0,False,0,0.8552700000000001,0.88308,0.11692999999999999,0,TN
1903,0,0.59410642,42,0,0.8384482529999999,7526,14,0,4,0,2,0,False,0,0.8947299999999999,0.91417,0.08582999999999999,0,TN
1906,0,0.046458026,64,0,0.13311688300000002,7083,9,0,0,0,0,0,False,0,0.992,0.99472,0.00528,0,TN
1907,0,0.033934804,57,0,5354.0,0,9,0,2,0,4,0,False,0,0.97844,0.98703,0.012969999999999999,0,TN
1914,0,0.060876125,67,0,0.122324159,5885,10,0,0,0,2,0,False,0,0.98534,0.99003,0.00997,0,TN
1917,0,0.389287936,63,0,1633.0,0,9,0,1,0,0,0,False,0,0.98003,0.98739,0.01261,0,TN
1921,0,0.484136932,46,0,0.144113613,12392,7,0,1,0,0,0,False,0,0.9714700000000001,0.98272,0.01728,0,TN
1928,0,0.009386388,71,0,0.010705922,2988,12,0,0,0,0,0,True,0,0.99451,0.9966799999999999,0.0033200000000000005,0,TN
1930,0,0.665173572,54,0,0.166102842,2955,3,0,0,0,0,0,False,0,0.91399,0.9385600000000001,0.061439999999999995,0,TN
1932,0,0.02579742,75,0,0.005178402,15834,2,0,0,0,1,0,True,0,0.99508,0.99698,0.00302,0,TN
1934,0,0.0,42,0,0.0,5000,2,0,0,0,0,0,False,0,0.9695,0.97998,0.02002,0,TN
1943,0,0.611393314,51,0,0.401873049,9609,14,0,2,0,0,0,False,0,0.90622,0.9239200000000001,0.07608999999999999,0,TN
1945,0,0.00729301,58,0,0.470048177,11000,10,0,1,0,0,0,False,0,0.99187,0.99465,0.00535,0,TN
1955,0,0.02374947,59,0,0.090883991,21730,8,0,1,0,0,0,False,0,0.99272,0.99574,0.00426,0,TN
1962,0,0.0,60,0,0.624692034,3652,9,0,2,0,0,0,False,0,0.9810700000000001,0.98765,0.01235,0,TN
1970,0,0.047647618,73,0,639.0,0,5,0,1,0,0,0,True,0,0.99251,0.99544,0.00456,0,TN
1981,0,0.016422761,83,0,0.005982291999999999,4178,8,0,0,0,0,0,True,0,0.9915799999999999,0.9945299999999999,0.00547,0,TN
2009,0,0.447986,58,0,1408.0,0,5,0,1,0,0,0,False,0,0.95775,0.97636,0.02364,0,TN
2011,0,0.07751379900000001,29,0,0.011997715,5250,4,0,0,0,1,0,False,0,0.9663799999999999,0.97734,0.02266,0,TN
2014,0,0.457507411,39,0,1003.0,0,5,0,0,0,0,0,False,0,0.91643,0.9537,0.0463,0,TN
2022,0,0.314304201,51,0,0.440159954,3500,13,0,0,0,1,0,False,0,0.9507700000000001,0.9637399999999999,0.03626,0,TN
2025,1,0.9999999,46,0,0.427854938,5183,4,1,1,0,7,1,False,0,0.49863999999999997,0.57365,0.42635,1,TP
2029,0,0.28393059800000003,55,0,1.51545916,4333,14,0,2,0,2,0,False,0,0.95416,0.9705299999999999,0.02947,0,TN
2033,1,0.752445768,55,2,0.30539568300000003,2779,5,2,0,1,0,5,False,1,0.50946,0.43978999999999996,0.56021,1,TP
2035,0,0.971792188,52,0,0.76123817,5071,15,0,1,0,1,0,False,0,0.85195,0.87926,0.12074000000000001,0,TN
2036,0,0.17773046899999995,34,0,0.156888693,6800,8,0,0,0,0,0,False,0,0.97372,0.9857,0.0143,0,TN
2037,0,0.6402084370000001,39,0,2441.0,0,7,0,1,0,0,0,False,0,0.90805,0.93134,0.06866,0,TN
2040,0,0.950105123,46,0,0.52499494,4940,5,0,1,0,3,0,False,0,0.88845,0.91217,0.08782999999999999,0,TN
2041,0,0.021748641000000003,88,0,10.0,0,3,0,0,0,0,0,True,0,0.9943799999999999,0.99687,0.00314,0,TN
2046,0,0.030960339,51,1,0.255676759,8983,22,0,1,0,0,1,False,0,0.9633200000000001,0.9754,0.0246,0,TN
2049,0,0.7021366170000001,56,0,0.242281682,3400,8,0,1,0,0,0,False,0,0.9176,0.93547,0.06452999999999999,0,TN
2051,0,0.01292519,54,0,0.00235248,5100,9,0,0,0,3,0,False,0,0.97436,0.9822,0.0178,0,TN
2054,0,0.007363245999999999,75,0,0.002999,3000,5,0,0,0,0,0,True,0,0.99523,0.997,0.003,0,TN
2056,0,0.285528031,27,0,0.208661417,2539,2,0,0,0,0,0,False,0,0.98298,0.9904,0.0096,0,TN
2058,0,0.6598908410000001,41,0,0.374094099,8692,11,0,2,0,4,0,False,0,0.91181,0.93161,0.06838999999999999,0,TN
2059,0,0.157880118,28,0,112.0,0,4,0,0,0,0,0,False,0,0.98524,0.9917100000000001,0.00829,0,TN
2062,0,0.002586427,68,0,4.0,0,4,0,0,0,0,0,False,0,0.99397,0.99644,0.0035600000000000002,0,TN
2085,0,0.402664316,51,0,0.088775273,4302,5,0,0,0,0,0,False,0,0.9530299999999999,0.9732799999999999,0.026719999999999997,0,TN
2091,0,0.028005705,49,0,0.299329199,7900,16,0,2,0,0,0,False,0,0.9782200000000001,0.98477,0.01523,0,TN
2094,0,0.0,50,0,1222.0,1,19,0,1,0,0,0,False,0,0.97909,0.98575,0.01425,0,TN
2096,0,0.023248838,36,0,0.088126389,4050,4,0,0,0,0,0,False,0,0.96793,0.97856,0.02144,0,TN
2099,0,0.025361644,57,0,2884.0,0,16,0,2,0,0,0,False,0,0.9831200000000001,0.98831,0.01169,0,TN
2101,0,0.207916833,48,0,0.180242067,3056,15,0,0,0,1,0,False,0,0.95657,0.9714,0.028610000000000003,0,TN
2110,0,0.319693442,67,1,0.494706249,4816,16,0,1,0,0,1,False,0,0.90809,0.9276700000000001,0.07232999999999999,0,TN
2116,0,0.503660421,51,0,0.346370889,15416,22,0,3,0,2,0,False,0,0.87907,0.90349,0.09651,0,TN
2128,0,0.808042698,52,0,0.561887622,5000,9,0,1,0,3,0,False,0,0.90741,0.92699,0.07301,0,TN
2130,0,0.143608005,54,0,0.33601142700000003,5600,15,0,1,0,2,0,False,0,0.9466899999999999,0.96793,0.03207,0,TN
2131,0,0.112387394,30,0,1230.0,0,12,1,0,0,0,1,False,0,0.83673,0.8602799999999999,0.13972,0,TN
2136,0,0.287522654,39,2,0.634727545,6000,19,0,1,0,2,2,False,0,0.84672,0.87202,0.12797999999999998,0,TN
2143,0,0.034495214,38,0,1122.0,0,9,0,1,0,2,0,False,0,0.96809,0.9788,0.0212,0,TN
2147,0,0.01699306,73,0,0.269474638,4415,13,0,2,0,0,0,True,0,0.9919100000000001,0.99471,0.0052899999999999996,0,TN
2153,0,0.228493987,56,0,0.306564342,7296,9,0,2,0,0,0,False,0,0.9823799999999999,0.9908399999999999,0.00916,0,TN
2155,0,0.147292635,40,0,0.067548418,6350,2,0,1,0,2,0,False,0,0.9812200000000001,0.9888,0.0112,0,TN
2159,0,0.070111885,56,0,0.220878049,10249,6,0,2,0,0,0,False,0,0.991,0.9941200000000001,0.00588,0,TN
2162,0,0.516420752,40,4,0.016135705,2416,7,1,0,0,2,5,False,0,0.43276000000000003,0.50222,0.49778,1,FP
2163,0,0.12995122,46,1,242.0,0,17,0,0,0,2,1,False,0,0.91805,0.9366,0.0634,0,TN
2164,0,0.359984517,57,0,2108.0,0,8,0,1,0,0,0,False,0,0.98105,0.9882200000000001,0.01178,0,TN
2179,0,0.078958502,39,0,0.38380135,12000,11,0,1,0,6,0,False,0,0.9753,0.9826,0.0174,0,TN
2181,0,0.02355508,54,0,0.466629119,3550,8,0,2,0,0,0,False,0,0.9802299999999999,0.98688,0.01312,0,TN
2188,0,0.414240261,61,0,0.136463194,10500,14,0,2,0,0,0,False,0,0.97652,0.98485,0.01515,0,TN
2193,0,0.001162656,40,2,809.0,0,6,0,1,0,0,2,False,0,0.8622,0.88721,0.11279000000000002,0,TN
2199,0,0.027904098,81,0,35.0,0,9,0,0,0,0,0,True,0,0.9925299999999999,0.99523,0.00477,0,TN
2200,0,0.05097687,49,0,0.175073233,21847,13,0,1,0,0,0,False,0,0.98646,0.9911700000000001,0.00883,0,TN
2207,0,0.06137026,72,0,0.275938947,5830,6,0,1,0,1,0,True,0,0.99523,0.997,0.003,0,TN
2210,0,0.546226887,26,0,0.071192375,5140,3,2,0,2,1,4,False,0,0.48507,0.59985,0.40015,1,FP
2215,0,0.946352367,30,3,886.0,0,9,0,0,0,1,3,False,0,0.63507,0.6732199999999999,0.32678,1,FP
2229,0,0.0,43,1,0.260749173,13000,15,0,2,0,2,1,False,0,0.95621,0.97275,0.02725,0,TN
2231,0,0.638198235,55,0,0.376462354,10000,12,0,2,0,0,0,False,0,0.94537,0.95909,0.04091,0,TN
2234,0,0.107365293,35,0,0.06699330099999999,10000,5,0,0,1,0,1,False,0,0.88402,0.9120799999999999,0.08792,0,TN
2235,0,0.178084094,38,0,0.836036436,4500,13,0,2,0,2,0,False,0,0.9495899999999999,0.9647700000000001,0.035230000000000004,0,TN
2259,0,0.032604458,66,0,0.641991925,5200,9,0,0,0,0,0,False,0,0.98219,0.98756,0.012440000000000001,0,TN
2260,0,0.0,67,0,0.195850519,8000,5,0,1,0,0,0,False,0,0.9926799999999999,0.9953799999999999,0.00462,0,TN
2262,0,0.038045505,56,0,0.240268552,14000,8,0,2,0,1,0,False,0,0.9918299999999999,0.9946,0.0054,0,TN
2264,0,0.444183921,59,0,0.715381932,8600,22,0,3,0,2,0,False,0,0.95604,0.9682799999999999,0.03172,0,TN
2267,0,0.035763475,69,0,0.200508998,5500,9,0,0,0,1,0,False,0,0.9945,0.99664,0.00336,0,TN
2271,0,0.944044764,27,0,0.14089422,4584,7,0,0,0,1,0,False,0,0.86367,0.8912100000000001,0.10879000000000001,0,TN
2272,0,0.117133186,31,0,0.263956007,6000,6,0,1,0,1,0,False,0,0.9661,0.9768899999999999,0.02311,0,TN
2278,1,0.93549709,55,0,0.4502933,6477,10,0,2,0,0,0,False,0,0.91881,0.94075,0.05925,0,FN
2279,1,0.741505663,43,2,0.182833217,5731,11,0,0,1,1,3,False,0,0.6361,0.67912,0.32088,1,TP
2284,0,0.979246733,33,3,0.113866325,7016,8,0,0,0,2,3,False,0,0.6182300000000001,0.6569,0.3431,1,FP
2286,0,0.756949537,39,0,0.7556881759999999,2680,6,0,1,0,1,0,False,0,0.90833,0.9317200000000001,0.06828,0,TN
2288,0,0.7377376390000001,34,0,0.363659085,4000,13,0,0,0,3,0,False,0,0.85744,0.89275,0.10725,0,TN
2290,0,0.9999999,26,0,0.0,2000,0,0,0,0,0,0,False,0,0.8800100000000001,0.9054700000000001,0.09452999999999999,0,TN
2295,0,0.077461503,50,0,87.0,0,4,0,0,0,0,0,False,0,0.98201,0.9878299999999999,0.01217,0,TN
